Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32
7180	0.474723	0.1815346	0.356391	0.4533803	0.5971544	0.6507126	0.6666452	0.5150347	0.0055152	0.6278655	0.5683815	0.6327726	0.5126633	0.7481599	0.5380389	0.4510956	0.4450749	0.4284734	0.6358281	0.1561095	0.30543	0.0	0.0051546	0.1202291	0.5568991	0.3608784	0.2739053	0.3960185	0.3633896	0.6386129	0.0697081	0.2368348
7200	0.4418	0.2003857	0.3092932	0.5231032	0.5676278	0.7287173	0.5612049	0.5728988	0.0027355	0.6431432	0.6133825	0.6740121	0.4243512	0.7514115	0.4622646	0.4512862	0.6116804	0.4372048	0.628673	0.2072805	0.2754466	0.0003721	0.0108804	0.1018808	0.4773224	0.2881534	0.2466286	0.3510429	0.2601744	0.6608367	0.1064605	0.2326014
7220	0.3320147	0.1318821	0.2770815	0.5715897	0.5996555	0.7135578	0.6103261	0.722792	0.0144821	0.5808912	0.6761585	0.7712572	0.4522523	0.7343374	0.5454257	0.4605875	0.5123264	0.5308721	0.6453765	0.2153629	0.2531302	0.0024254	0.0075566	0.0915386	0.4256211	0.3683647	0.1834486	0.3119371	0.3145832	0.5895828	0.0872483	0.222291
7240	0.3223271	0.183041	0.3206008	0.4216489	0.5673543	0.6584345	0.5859121	0.5646186	0.0153419	0.483938	0.7301287	0.8819536	0.592048	0.830579	0.4475283	0.5048744	0.5327355	0.5571604	0.5695647	0.2454789	0.3214073	0.002423	0.0049486	0.1037126	0.493839	0.2729474	0.2375963	0.3118459	0.3435033	0.7549304	0.0912956	0.2487575
7260	0.2794653	0.1766875	0.2588664	0.65334	0.5675905	0.6343484	0.5810877	0.6480517	0.0146508	0.5880127	0.5968777	0.7147797	0.4739328	0.8092288	0.5400439	0.5102803	0.5300732	0.3960859	0.6300189	0.307502	0.3328971	0.0069642	0.0052202	0.0686012	0.5521644	0.3420543	0.2449957	0.4041119	0.2640779	0.6372627	0.1170076	0.2265341
7280	0.2886915	0.1966057	0.3635212	0.5017161	0.6557568	0.684626	0.6331835	0.597182	0.009047	0.599033	0.8150415	0.6432914	0.496962	0.6905996	0.5152497	0.428923	0.4826554	0.4177861	0.7272941	0.1882262	0.3404836	0.0014928	0.0079278	0.0901135	0.4706806	0.279011	0.2232675	0.3077322	0.2404539	0.7603891	0.0886374	0.2105426
7300	0.2407155	0.1938118	0.3073415	0.5087698	0.6377311	0.745164	0.612201	0.5733478	0.0929011	0.6762041	0.6568856	0.6458043	0.3181272	0.7329296	0.6271519	0.5287686	0.4550403	0.3640123	0.6720871	0.1482262	0.2774511	0.0821752	0.0042251	0.1054808	0.3951324	0.3857736	0.2928609	0.3550045	0.2308132	0.7002223	0.249467	0.4661477
7320	0.267032	0.1595387	0.3332843	0.4972037	0.6253742	0.6783104	0.6079747	0.6545232	0.1853898	0.8446108	0.6195796	0.6900664	0.4157467	0.6712322	0.6027047	0.4638073	0.27433	0.2256719	0.7580105	0.2043052	0.2241736	0.1931274	0.0021619	0.1814562	0.5197617	0.3759028	0.3112031	0.3181908	0.2332837	0.6040095	0.3082532	0.6882876
7340	0.4194609	0.1395845	0.2956313	0.514231	0.4639768	0.7386934	0.5183547	0.5778022	0.2068389	0.5912292	0.5917073	0.5093293	0.5229417	0.8595415	0.5985455	0.3634569	0.2884671	0.2067792	0.7152035	0.1501705	0.265661	0.2335432	0.0039195	0.0718386	0.5287384	0.366567	0.506846	0.3136821	0.2562986	0.7047309	0.3966377	0.659474
7360	0.3211894	0.1251554	0.2865023	0.470356	0.5354555	0.6706012	0.6772601	0.7130238	0.2940289	0.7323912	0.5783789	0.625461	0.3820452	0.802348	0.6279939	0.4261677	0.2559464	0.1698842	0.7688789	0.1615061	0.2964966	0.2821286	0.0126003	0.0912669	0.4738357	0.3794509	0.4598887	0.2962179	0.2558202	0.6946288	0.4099405	0.6768273
7380	0.323752	0.1639029	0.379961	0.6201898	0.6990132	0.7715879	0.5732628	0.6035767	0.2895518	0.6978232	0.6016817	0.5310474	0.4407917	0.7963455	0.5737294	0.41513	0.2865788	0.1051491	0.8326603	0.1646908	0.3103492	0.2621302	0.003221	0.0991869	0.4306207	0.4062492	0.5299247	0.2710813	0.323163	0.759356	0.3522633	0.7127242
7400	0.3331634	0.1622868	0.3009879	0.4871851	0.5306651	0.7627369	0.5724539	0.6852849	0.3172047	0.6707423	0.6643135	0.6680777	0.3573159	0.7751946	0.674506	0.4012095	0.2519271	0.082501	0.7529019	0.1989246	0.3141862	0.3049578	0.0130845	0.1793144	0.5321794	0.4290194	0.4928697	0.2678501	0.2865846	0.7090021	0.4202842	0.740319
7420	0.4647212	0.1809978	0.3328338	0.4582038	0.4055767	0.7443479	0.6838006	0.6294482	0.3025768	0.6481959	0.7374509	0.554591	0.3998844	0.6880964	0.5376696	0.5136437	0.331594	0.0534406	0.772445	0.2307554	0.2223468	0.2652449	0.0102223	0.1208329	0.4478964	0.4295222	0.5592103	0.2750441	0.3258913	0.732946	0.4061069	0.7679307
7440	0.4009955	0.1275651	0.4053683	0.442122	0.6072884	0.7211181	0.5819923	0.498214	0.2726182	0.6951235	0.7777004	0.5570975	0.3667256	0.7376372	0.5247719	0.4287563	0.179607	0.0457794	0.7060517	0.1359439	0.26342	0.2986511	0.015853	0.054593	0.495689	0.3653892	0.6143513	0.4074764	0.3693188	0.7074904	0.5290863	0.713367
7460	0.3787692	0.1210619	0.2731222	0.5238354	0.5790208	0.7740758	0.4902721	0.6145285	0.2917594	0.6737153	0.7451102	0.5931198	0.4086798	0.7900756	0.5074059	0.4181217	0.2548735	0.0466633	0.7213985	0.2304831	0.2164609	0.3256605	0.0080468	0.100802	0.3312208	0.3621527	0.4595486	0.3696806	0.3125924	0.6626569	0.4624517	0.6826572
7480	0.422826	0.1418994	0.3146647	0.5080291	0.5686333	0.6681708	0.5918377	0.5642281	0.2797037	0.5686346	0.6557057	0.5904672	0.3565511	0.8632418	0.5511445	0.3692505	0.2729783	0.0390881	0.6466448	0.2029413	0.2784514	0.268877	0.0009796	0.129874	0.4582729	0.4293197	0.4727077	0.4953993	0.250451	0.6788877	0.5367291	0.7038288
7500	0.3630448	0.0995408	0.4290813	0.560873	0.6433146	0.7085653	0.6575335	0.6773405	0.2197128	0.7235823	0.689115	0.610265	0.4160919	0.6520646	0.5220648	0.4389399	0.2009874	0.0486863	0.8576727	0.1587711	0.1989567	0.3714138	0.0056037	0.1258559	0.4198939	0.3287793	0.5268691	0.3631108	0.288525	0.6436136	0.6235453	0.8348942
7520	0.3665692	0.1276263	0.3679549	0.659516	0.5422183	0.7124582	0.5910492	0.5751861	0.3165467	0.6479982	0.7303637	0.6467127	0.4032837	0.7914239	0.5914011	0.3248515	0.3273663	0.0511264	0.6882366	0.1760544	0.3734282	0.2908573	0.0080636	0.0762311	0.3860534	0.3387048	0.5543796	0.3574859	0.2511582	0.7155744	0.5693638	0.6204605
7540	0.3536611	0.117826	0.4872176	0.6474803	0.5468546	0.7327253	0.5861676	0.6451077	0.2832522	0.7672245	0.6654629	0.6688395	0.4722562	0.8205907	0.5941994	0.3688755	0.2512422	0.0242654	0.7556936	0.1321537	0.3028247	0.3000835	0.0012399	0.0941843	0.4507514	0.3003358	0.5439391	0.3056037	0.2536809	0.6804184	0.6501011	0.6707371
7560	0.4481345	0.1016096	0.3867862	0.4892218	0.6233949	0.7321452	0.526464	0.6018114	0.2755718	0.7315096	0.6984922	0.6289507	0.396202	0.6588122	0.4966594	0.3692966	0.2921112	0.0253109	0.6950825	0.2198503	0.2870944	0.3361284	0.0062215	0.1221997	0.3819313	0.3555303	0.5664252	0.3391201	0.2739745	0.6802167	0.6269704	0.6976297
7580	0.4302436	0.1316594	0.358742	0.4819502	0.6337871	0.6804478	0.6207507	0.5911739	0.2773155	0.6320874	0.6887345	0.6751995	0.4549862	0.6851504	0.4750387	0.3880305	0.2417898	0.0383345	0.7259531	0.2391718	0.2894539	0.2822016	0.0051743	0.1408586	0.385249	0.3280694	0.5945921	0.3879545	0.310856	0.6348042	0.5448526	0.7373892
7600	0.393927	0.1894281	0.3337021	0.4033958	0.6306582	0.6436827	0.5743877	0.6101782	0.2545958	0.6181337	0.6268672	0.7145272	0.4182694	0.528055	0.4905926	0.4582907	0.2501617	0.030033	0.6874856	0.1694096	0.3005242	0.2690222	0.0185801	0.1228803	0.4725952	0.3856351	0.6335845	0.4394607	0.312138	0.6789762	0.5033108	0.8806293
7620	0.3697611	0.1092565	0.3427184	0.5088207	0.6599781	0.7227961	0.5315087	0.6346784	0.2430678	0.6658716	0.7282692	0.6600911	0.5110927	0.747019	0.5159775	0.4222424	0.2176679	0.0713602	0.7032424	0.1523771	0.3868487	0.2554484	0.0209586	0.0940412	0.4128146	0.3795263	0.5880038	0.4169971	0.3297712	0.6894094	0.47617	0.824941
7640	0.3301485	0.124685	0.3259709	0.4385141	0.6224888	0.7567205	0.7543324	0.6286178	0.3232034	0.6794875	0.7499989	0.6731548	0.4743808	0.6261481	0.5064918	0.4768771	0.2632422	0.0592946	0.7486317	0.1901589	0.3967592	0.3382509	0.0059197	0.1154629	0.4621863	0.4399984	0.4597268	0.351563	0.2726219	0.5813135	0.55474	0.6781687
7660	0.3505692	0.1574525	0.4326597	0.3886618	0.6187248	0.8420053	0.6104385	0.4916825	0.3795445	0.6800334	0.714171	0.6050605	0.45239	0.681294	0.5544892	0.4574301	0.2428757	0.022258	0.6756003	0.1851836	0.3522259	0.2385397	0.0137099	0.1390006	0.4464633	0.4001725	0.5011147	0.4342991	0.2602279	0.9107892	0.4728708	0.6581913
7680	0.3004944	0.12425	0.3435097	0.4236331	0.4763502	0.6472573	0.6899456	0.5676068	0.2775766	0.5166278	0.8423777	0.7009939	0.4408991	0.771171	0.5992112	0.3917808	0.285646	0.0377567	0.7741036	0.2349063	0.4045276	0.2668702	0.0071528	0.1229004	0.4465389	0.4612559	0.4000173	0.357874	0.2121287	0.6425493	0.4622141	0.8678461
7700	0.3326337	0.1037268	0.3191204	0.3647055	0.5231597	0.7083935	0.5071508	0.517863	0.2840609	0.5554414	0.6991728	0.7126162	0.4439583	0.6728459	0.6764167	0.4546459	0.3167775	0.0446777	0.6338732	0.2059312	0.3126185	0.3603567	0.0042742	0.0846812	0.3220501	0.5105618	0.5064696	0.3340507	0.2371248	0.6703855	0.4711338	0.7755167
7720	0.3400124	0.12757	0.3342699	0.5108761	0.6438521	0.607482	0.5573035	0.5035407	0.3335477	0.4938034	0.8318905	0.6855061	0.4948295	0.7084357	0.5521206	0.3908102	0.2289677	0.0247851	0.6659265	0.1749307	0.2616423	0.3259177	0.0163868	0.152251	0.364063	0.3888936	0.5421778	0.3452732	0.1998163	0.7470238	0.5473531	0.7108459
7740	0.3204877	0.1952404	0.3290863	0.617544	0.509405	0.7305261	0.7175317	0.5337781	0.324086	0.5392019	0.6032256	0.5962521	0.3624619	0.7272332	0.5931047	0.3513445	0.2907089	0.0260735	0.5997343	0.1776735	0.3091938	0.3122493	0.0207012	0.0684846	0.3392746	0.3588838	0.5423237	0.2686133	0.2499973	0.6974786	0.5466003	0.7825838
7760	0.4147489	0.1310263	0.3145514	0.4278493	0.6290246	0.7814632	0.6266664	0.6439362	0.342072	0.5672372	0.6813389	0.6108097	0.3704317	0.597288	0.5764605	0.3349129	0.1674233	0.0303058	0.6411194	0.2045929	0.3068684	0.2981357	0.006819	0.0592746	0.334268	0.4162414	0.5789146	0.3279383	0.2631156	0.5752655	0.535547	0.9115123
7780	0.4604597	0.1445573	0.4111999	0.3407528	0.6960735	0.7024677	0.5394428	0.5707972	0.2978106	0.6420715	0.6297313	0.7543783	0.4679293	0.605609	0.5504848	0.4739133	0.2249533	0.0451761	0.6464964	0.2883916	0.3055216	0.2560362	0.0154511	0.1000327	0.3126289	0.3480249	0.4788614	0.3290088	0.2510207	0.7159651	0.4193535	0.7952594
7800	0.4387983	0.1245604	0.338518	0.3906088	0.6079727	0.6209487	0.5491417	0.5758692	0.3333601	0.7170857	0.6733813	0.6417471	0.3765445	0.7080916	0.552266	0.4477975	0.2542758	0.0504521	0.5935837	0.2027313	0.2698488	0.2841585	0.011705	0.1067261	0.3304581	0.4181383	0.5675003	0.3605735	0.2404466	0.7016312	0.4869302	0.7413224
7820	0.3119664	0.1684382	0.3719111	0.4735332	0.5699889	0.6080591	0.5701219	0.5068636	0.3148164	0.5704497	0.7900885	0.6960295	0.4626882	0.862953	0.4618302	0.4445716	0.2655123	0.0302321	0.7594408	0.2016382	0.3722192	0.3180965	0.0140523	0.0939392	0.3729087	0.3224975	0.4651677	0.3462618	0.2605083	0.7036561	0.4457869	0.7620762
7840	0.4012799	0.1445249	0.3308529	0.3766205	0.4599521	0.7889412	0.4343571	0.7127774	0.3130692	0.7101168	0.7166468	0.6960778	0.4959369	0.692756	0.5061385	0.4007397	0.2803853	0.0457967	0.6568069	0.2437871	0.3034838	0.3201108	0.0152241	0.1057501	0.4230225	0.2925823	0.6708538	0.3351089	0.2174875	0.6875329	0.5274062	0.6936606
7860	0.205732	0.1444191	0.3786515	0.5273975	0.609203	0.3528218	0.6293263	0.5876691	0.3640709	0.4863932	0.7092592	0.7372006	0.3548396	0.639925	0.5094774	0.4867802	0.3324805	0.0570616	0.7217394	0.1869459	0.2514857	0.3734317	0.3710692	0.1192481	0.461702	0.426999	0.5574382	0.3049688	0.2159577	0.8519238	0.5650783	0.7781704
7880	0.2356071	0.1267319	0.395081	0.5956924	0.6805489	0.2706799	0.7166761	0.5504455	0.4110208	0.5668488	0.5893981	0.68524	0.3991812	0.7082115	0.5626618	0.3479778	0.2896116	0.0474616	0.7401947	0.1888168	0.3086718	0.3573148	0.4570123	0.1523715	0.417823	0.4234702	0.5358328	0.3148362	0.2108878	0.6473487	0.4229741	0.7510228
7900	0.2939266	0.1304595	0.3021393	0.5326899	0.470763	0.1994464	0.6317721	0.6851767	0.3731048	0.657701	0.7158087	0.5420888	0.4187003	0.6766208	0.467739	0.3638995	0.3761037	0.0420948	0.7305011	0.1823913	0.2662108	0.2752832	0.6007339	0.0694134	0.4424612	0.5038475	0.506624	0.2317523	0.1489603	0.5761086	0.3238999	0.7413758
7920	0.1619075	0.1431589	0.3638618	0.5794119	0.3635869	0.1678297	0.7131993	0.6796451	0.3378121	0.8083147	0.5709113	0.4244877	0.3513561	0.6343566	0.4950395	0.2883824	0.358967	0.0491808	0.6580631	0.1980614	0.2626586	0.26298	0.6715162	0.0843939	0.3235262	0.4803383	0.5051982	0.3493265	0.2288105	0.6978701	0.2312736	0.5927793
7940	0.1671056	0.0774984	0.3216725	0.4663399	0.213833	0.1352675	0.6584687	0.6838446	0.2641742	0.7344686	0.4194141	0.3374314	0.3122648	0.7228937	0.4285361	0.3798441	0.3399448	0.0533222	0.7275434	0.119903	0.2805538	0.2448393	0.7099876	0.0668342	0.3658958	0.366467	0.5726788	0.383208	0.2851162	0.7551906	0.3400641	0.7769595
7960	0.2199922	0.0699604	0.3277386	0.5553485	0.1860436	0.1694812	0.6629824	0.7504726	0.2775835	0.6414043	0.3021074	0.3394634	0.1855877	0.6583663	0.3881838	0.3002069	0.3936294	0.0761832	0.6569988	0.13307	0.2108624	0.2206318	0.6245794	0.0474954	0.2854896	0.3449983	0.6746517	0.285551	0.291643	0.7134993	0.2880285	0.8204624
7980	0.1747468	0.0957683	0.3901797	0.5356001	0.1054426	0.1060032	0.6823721	0.6714733	0.2484251	0.6235374	0.2118608	0.2726991	0.140609	0.8419315	0.3633447	0.1764127	0.4429706	0.0498505	0.6329446	0.0944761	0.1855593	0.2212497	0.6607241	0.0454436	0.2782866	0.324329	0.6409031	0.3768618	0.4171947	0.7175226	0.2829084	0.6307867
8000	0.1877982	0.1264215	0.3537294	0.5517941	0.052419	0.0799176	0.7347253	0.7545128	0.2623012	0.7796226	0.1531373	0.1796031	0.1076695	0.5288511	0.3021578	0.1699106	0.4411208	0.0397556	0.7610556	0.1222578	0.1499088	0.1934404	0.6390203	0.0620565	0.3230476	0.2413358	0.6111092	0.3977713	0.2882941	0.5596597	0.2730109	0.7211637
8020	0.2371901	0.0937841	0.3056327	0.4053533	0.0962956	0.1083777	0.7015752	0.6737307	0.3204683	0.6109114	0.1000903	0.0840353	0.0770897	0.652439	0.3043219	0.1217148	0.3875653	0.0785719	0.7907861	0.142315	0.1678749	0.155716	0.6320498	0.0182121	0.3598013	0.3012993	0.5045042	0.3970334	0.3126007	0.5943798	0.3203651	0.8348058
8040	0.2275414	0.0895919	0.3775304	0.3439685	0.0481561	0.1161252	0.5900999	0.8140571	0.2219052	0.6503683	0.0847241	0.0561419	0.0623122	0.7172371	0.2544523	0.0927866	0.4582139	0.0235989	0.6240485	0.1268739	0.152735	0.1417731	0.6789366	0.0903993	0.276145	0.3478877	0.6124595	0.3952506	0.2974619	0.7086757	0.3438575	0.7164185
8060	0.1540947	0.0836972	0.4110215	0.3412769	0.0297939	0.0993235	0.5717237	0.7083223	0.2153125	0.7614659	0.0249943	0.031603	0.0434812	0.7190618	0.2884536	0.1225762	0.3975764	0.033941	0.7398157	0.1150342	0.2022588	0.2200284	0.6250979	0.0340081	0.294345	0.2748689	0.6618041	0.3792971	0.2448762	0.7513547	0.270977	0.8551496
8080	0.1865024	0.0982236	0.3911754	0.3638876	0.0324801	0.0955689	0.6003344	0.8113732	0.2611047	0.797849	0.0400495	0.0148051	0.059962	0.6932042	0.2391518	0.0706419	0.3425175	0.044891	0.7791458	0.1335759	0.1493016	0.2399899	0.6194263	0.0703496	0.2929104	0.2692994	0.5321154	0.3572081	0.2422703	0.630972	0.2134017	0.8241265
8100	0.1642205	0.1550215	0.4055757	0.3312502	0.0258335	0.1334195	0.6154295	0.7062031	0.2298709	0.7500941	0.0140819	0.0151008	0.0296538	0.6619669	0.2410399	0.0689551	0.329014	0.0273093	0.6186136	0.1362363	0.194874	0.1666328	0.6945385	0.0570531	0.2735505	0.2665963	0.6495548	0.4584536	0.3856349	0.5919176	0.3643527	0.8087112
8120	0.1621703	0.1149203	0.3942866	0.3844574	0.0435603	0.1026739	0.6928989	0.6639898	0.2895326	0.6856797	0.0142561	0.0382208	0.0320946	0.6362784	0.2193632	0.0752117	0.3547412	0.0288917	0.6616157	0.1063564	0.1310567	0.1571532	0.651661	0.0637435	0.2642843	0.2184173	0.5882097	0.4516479	0.3306204	0.6977	0.2478274	0.7747595
8140	0.1489608	0.066717	0.371634	0.3031107	0.0354822	0.1084408	0.6491868	0.8412991	0.2264825	0.642508	0.0167614	0.0235862	0.0379089	0.6648659	0.2615694	0.1238985	0.428001	0.0235095	0.8327182	0.1564001	0.1299127	0.1673665	0.6340133	0.0451194	0.2739846	0.3205351	0.731203	0.5170962	0.3197866	0.7167561	0.2610122	0.8449403
8160	0.1974981	0.0598716	0.3662422	0.3259686	0.0580935	0.1496384	0.5476707	0.7448901	0.2473901	0.8353824	0.0168618	0.0176907	0.0222163	0.6729723	0.2337349	0.0717292	0.3633958	0.0304441	0.7302675	0.1898231	0.1564752	0.2582538	0.7069242	0.0364579	0.2220236	0.2955839	0.5317183	0.4954116	0.2914099	0.7598734	0.2645409	0.7242581
8180	0.1528717	0.0641188	0.3708755	0.3014561	0.0244478	0.1384388	0.5954394	0.7861244	0.2122948	0.7557001	0.0302763	0.0336531	0.0295945	0.6264248	0.2923613	0.0456084	0.3215542	0.0319978	0.7276451	0.1024819	0.1749637	0.1685009	0.6489189	0.0577231	0.3594732	0.3223225	0.5372906	0.4136633	0.3381295	0.6269551	0.2751217	0.7548596
8200	0.1300939	0.1047028	0.3813608	0.2356211	0.0449762	0.082341	0.7306994	0.6560205	0.2258559	0.7154337	0.0074613	0.0241173	0.0340085	0.6143841	0.2171393	0.0504418	0.2975063	0.0202784	0.6337806	0.0795122	0.1039867	0.1558026	0.7632339	0.033884	0.2846439	0.2913297	0.6757941	0.4668096	0.2849997	0.5943242	0.2413805	0.7885265
8220	0.1709305	0.1436518	0.3652159	0.3064192	0.0280266	0.1394186	0.7436659	0.6457023	0.1985444	0.700102	0.0044216	0.0174391	0.0225029	0.6992967	0.2120776	0.0578894	0.353953	0.0355284	0.7935826	0.1253435	0.2228524	0.2075322	0.7746279	0.0264665	0.3150433	0.3110578	0.6506967	0.4766885	0.2787622	0.5863816	0.2441349	0.7993612
8240	0.1475087	0.0636113	0.3840546	0.4156353	0.0302204	0.106817	0.6269852	0.7609769	0.224316	0.5627027	0.0024965	0.0093615	0.0181265	0.4790107	0.2631678	0.0389099	0.3525847	0.0392609	0.8156865	0.1801484	0.1887551	0.1920296	0.5863419	0.0729882	0.3754164	0.2611415	0.6383951	0.4246169	0.2933077	0.6456535	0.2681672	0.7829388
8260	0.1305965	0.0641892	0.3690762	0.5376674	0.026601	0.0987115	0.7008779	0.8015531	0.2410553	0.9316926	0.0048038	0.0029186	0.0209942	0.7164641	0.2309565	0.0575398	0.3145176	0.0452958	0.7157017	0.1899463	0.2066661	0.2747098	0.5648441	0.062149	0.4106224	0.3266026	0.5690223	0.3951471	0.3383342	0.5952598	0.2861853	0.628873
8280	0.174741	0.0761115	0.3633858	0.4080738	0.0389483	0.1527232	0.6622161	0.7037748	0.2050251	0.5895722	0.0054976	0.013502	0.0189606	0.6052842	0.2219746	0.0494549	0.3400058	0.0274101	0.6766454	0.118852	0.1568648	0.1476384	0.6698157	0.0274045	0.2653461	0.273428	0.6766596	0.4417926	0.2984764	0.6303304	0.2113979	0.8470311
8300	0.2135213	0.0763859	0.3479874	0.4553832	0.0430001	0.0925847	0.682559	0.7574549	0.246997	0.6305898	0.0053097	0.0220972	0.0353267	0.5982003	0.2977433	0.0266702	0.3635324	0.0312281	0.6084038	0.1472293	0.153688	0.2560018	0.769091	0.0606671	0.3478569	0.2965388	0.635666	0.3300972	0.3822116	0.7575884	0.2043635	0.6634007
8320	0.2092791	0.1387579	0.2369835	0.4219036	0.0488275	0.0994064	0.5625137	0.7226871	0.2593065	0.7418128	0.0067425	0.0415537	0.0438143	0.4618052	0.2932407	0.0570225	0.3444093	0.0434387	0.7544128	0.1683631	0.1472917	0.219363	0.7682649	0.0833116	0.3457679	0.3556587	0.630794	0.3662037	0.4054998	0.6509888	0.2139055	0.7039401
8340	0.2345855	0.1187873	0.4400544	0.3487138	0.0418748	0.1296937	0.7027107	0.8470627	0.2888663	0.5895894	0.0088686	0.0105187	0.0213936	0.6313238	0.3133333	0.0768921	0.292113	0.0589413	0.8616248	0.1959326	0.1510603	0.1875851	0.6772293	0.0784247	0.3534043	0.2972231	0.6352233	0.3054898	0.2742611	0.7532452	0.2503123	0.6755294
8360	0.2456942	0.0953398	0.360194	0.45364	0.0296659	0.1883908	0.7472137	0.6845757	0.2629673	0.6094679	0.0035641	0.0090551	0.0489474	0.6310703	0.1622818	0.0881753	0.2946317	0.0599179	0.7372679	0.155691	0.1267752	0.2116402	0.6950474	0.0354662	0.32363	0.333033	0.6573881	0.3354564	0.2601956	0.7065901	0.1597269	0.8454956
8380	0.1409036	0.0887946	0.3288989	0.4161556	0.0474383	0.1384976	0.6220192	0.7188603	0.316144	0.7619608	0.0032795	0.0688307	0.0149528	0.6163689	0.217663	0.0685125	0.3527997	0.0434264	0.6703497	0.1943491	0.1298802	0.1984067	0.8818117	0.1021855	0.3853464	0.3042806	0.68313	0.3736089	0.2461701	0.6391452	0.2752418	0.8044179
8400	0.1929107	0.0872191	0.2877442	0.3684145	0.0604022	0.0987022	0.7808408	0.7585897	0.2001737	0.6529462	0.0167058	0.011258	0.0101771	0.6048896	0.2207007	0.1145572	0.3483357	0.0421321	0.7706841	0.1536461	0.1748882	0.165928	0.6236951	0.0543084	0.3693544	0.2554646	0.6824565	0.3581351	0.2952294	0.7353614	0.2883936	0.6617522
8420	0.2745392	0.0787174	0.3676859	0.3842925	0.0348768	0.3636337	0.6149978	0.7182552	0.1917138	0.6606183	0.0043269	0.0234958	0.0275959	0.6070908	0.2041484	0.0691716	0.2522745	0.0295561	0.7113013	0.1155558	0.1265386	0.2069501	0.4040429	0.0549806	0.3293909	0.3140521	0.6712163	0.519921	0.3430833	0.5706265	0.3702089	0.6926705
8440	0.3653744	0.0952811	0.3516287	0.5164263	0.033013	0.5231193	0.6021905	0.6318511	0.1775345	0.6868016	0.0026851	0.0325841	0.0397909	0.5995574	0.2336349	0.1211346	0.2235011	0.0600451	0.7151784	0.1910019	0.1626867	0.2421335	0.2008549	0.0584019	0.3463777	0.3405477	0.6129821	0.4096684	0.3137362	0.6817694	0.3644714	0.782636
8460	0.2914745	0.1792594	0.4500682	0.4461784	0.0353071	0.6544183	0.7022645	0.6330951	0.1602071	0.640647	0.0061664	0.0754641	0.0637799	0.6805888	0.3215047	0.1587822	0.2180648	0.0605148	0.7951862	0.1483995	0.2233778	0.1767884	0.0949262	0.0710776	0.2951882	0.3354491	0.5818086	0.4232135	0.2642358	0.5927137	0.5187512	0.7482585
8480	0.3189568	0.1269248	0.3919992	0.4210208	0.0201322	0.6634527	0.5762419	0.5794633	0.21771	0.726129	0.0122015	0.2025113	0.1005391	0.8377101	0.2923265	0.2162548	0.2115896	0.0358804	0.8803525	0.1526134	0.2020276	0.342022	0.0911319	0.0847736	0.4523873	0.2842812	0.5301365	0.5060536	0.3785839	0.6368287	0.5337341	0.6740903
8500	0.2804492	0.1365973	0.3487697	0.4599976	0.0445789	0.8852087	0.6995939	0.8233222	0.2257991	0.6864852	0.0182076	0.1347969	0.1842494	0.6267695	0.3409158	0.3055614	0.1847535	0.0342652	0.7556645	0.1091077	0.1925345	0.2382451	0.0511349	0.0507002	0.3516476	0.2776802	0.6043671	0.309782	0.297297	0.5945377	0.5092051	0.7807307
8520	0.3206216	0.1324416	0.3174935	0.414663	0.116288	0.7152836	0.5847435	0.7419005	0.2955212	0.7133413	0.0265549	0.2012455	0.193449	0.7219014	0.3138567	0.4218455	0.2297984	0.0374985	0.8039237	0.1526816	0.2451876	0.2551756	0.0216575	0.0937207	0.3217551	0.2879109	0.5382479	0.5127305	0.2344448	0.5871353	0.4209186	0.8692828
8540	0.352458	0.1516819	0.3871499	0.4047596	0.090535	0.6340366	0.4823651	0.6908973	0.2134226	0.6352752	0.0536972	0.207545	0.1952301	0.647424	0.318281	0.3122704	0.3370601	0.0480735	0.7068387	0.15847	0.2223871	0.274832	0.0262132	0.1082549	0.3842868	0.2815219	0.5104216	0.4189971	0.3929448	0.6412552	0.4641256	0.7675024
8560	0.3962532	0.113655	0.3101085	0.4064663	0.1351276	0.7970547	0.5689612	0.6091155	0.2062148	0.655413	0.0574831	0.3935846	0.2532127	0.7861959	0.3927302	0.3363103	0.2210163	0.0314504	0.7021941	0.2185965	0.3280412	0.2458793	0.0075685	0.0832712	0.3590701	0.4067732	0.6963696	0.4467819	0.2894832	0.6113366	0.5209978	0.7517525
8580	0.2758071	0.2249911	0.2532648	0.4028637	0.2801721	0.6396219	0.5994448	0.6147107	0.2169897	0.6138968	0.1592604	0.3144675	0.2955512	0.7718636	0.5171963	0.4249227	0.3086625	0.0289055	0.7716102	0.2918577	0.3744917	0.294893	0.0089631	0.1157603	0.4348631	0.3157605	0.5493586	0.4967542	0.3445663	0.595064	0.4676278	0.8435878
8600	0.2920355	0.1119937	0.4265379	0.3570178	0.3024949	0.601705	0.455301	0.6201326	0.2580026	0.7385569	0.2516555	0.4025376	0.1944791	0.7195889	0.4026831	0.331974	0.2240795	0.0302314	0.7321074	0.2754405	0.2603826	0.3442713	0.007793	0.066937	0.4227867	0.3258408	0.5864837	0.3774414	0.2528615	0.5856776	0.4352796	0.7815852
